c_A,alpha,beta,q_e_per_cell,n_cm2,hw_eff_meV,hw02_meV,split01_meV,d2_A2,chi_eV_A2,lambda,lambda_task,Tc_K,lambda_g1,Tc_K_g1,lambda_g2,Tc_K_g2
7.159832635983264,-0.6812872936457535,0.23250142955577333,0.024238744284705346,32828571123658.875,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.481223713288077,8.173897706951697,1034331.0457106137,101.58179111576473,1.9625528394391047,41.05450189585918,31.400845431025676,208.36216738743622
7.1797071129707115,-0.6812872936457535,0.23250142955577333,0.024650505529205086,33386254027618.363,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.488757392774071,8.192911188902103,1036737.0257428373,101.71132645213238,1.9671179764553974,41.13575780857289,31.47388762328636,208.61510498397314
7.199581589958159,-0.6812872936457535,0.23250142955577333,0.025062266773704826,33943936931577.86,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.496298898053744,8.211966544155757,1039148.3044537433,101.84099275242214,1.9716931672517983,41.217027037052276,31.547090676028773,208.8683017513725
7.2194560669456065,-0.6812872936457535,0.23250142955577333,0.025474028018204566,34501619835537.348,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.503848231006252,8.231063846374393,1041564.8911645428,101.97079008989212,1.9762784295144902,41.29830956123727,31.620454872231843,209.12175773878405
7.239330543933054,-0.6812872936457535,0.23250142955577333,0.025885789262704306,35059302739496.84,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.511405393477659,8.250203169229499,1043986.79519768,102.10071853694521,1.980873780932005,41.379605362128856,31.69398049491208,209.37547299427092
7.259205020920502,-0.6812872936457535,0.23250142955577333,0.026297550507204066,35616985643456.36,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.51897038728072,8.269384586401339,1046414.0258767093,102.23077816512598,1.9854792391949627,41.460914421781105,31.767667827119404,209.6294475648013
7.27907949790795,-0.6812872936457535,0.23250142955577333,0.026709311751703806,36174668547415.85,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.526543214194724,8.288608171578112,1048846.59252619,102.36096904511876,1.9900948219959025,41.54223672329526,31.84151715193444,209.88368149624475
7.298953974895397,-0.6812872936457535,0.23250142955577333,0.027121072996203546,36732351451375.34,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.53412387596536,8.307873998455172,1051284.5044715866,102.4912912467459,1.9947205470290852,41.623572250812984,31.915528752465363,210.1381748333676
7.318828451882846,-0.6812872936457535,0.23250142955577333,0.027532834240703304,37290034355334.86,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.541712374304483,8.327182140733996,1053727.7710391388,102.62174483896466,1.9993564319902337,41.704920989508786,31.98970291184374,210.39292761982466
7.338702928870293,-0.6812872936457535,0.23250142955577333,0.027944595485203044,37847717259294.35,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.549308710890003,8.34653267212146,1056176.4015557687,102.75232988986589,2.0040024945763633,41.78628292558385,32.06403991322181,210.64793989815618
7.358577405857741,-0.6812872936457535,0.23250142955577333,0.028356356729702784,38405400163253.84,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.556912887365703,8.365925666328913,1058630.4053489645,102.88304646667183,2.008658752485572,41.86765804625931,32.138540039769154,210.9032117097821
7.378451882845188,-0.6812872936457535,0.23250142955577333,0.028768117974202524,38963083067213.336,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.564524905341025,8.385361197071168,1061089.7917466536,103.01389463573261,2.0133252234167878,41.94904633976859,32.213203574668604,211.15874309499475
7.398326359832636,-0.6812872936457535,0.23250142955577333,0.029179879218702263,39520765971172.82,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.572144766390956,8.404839338065791,1063554.5700771103,103.14487446252582,2.0180019250695977,42.030447795351385,32.288030801113564,211.41453409295585
7.418200836820084,-0.6812872936457535,0.23250142955577333,0.029591640463202024,40078448875132.35,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.5797724720558435,8.424360163032109,1066024.7496688336,103.27598601165333,2.02268887514401,42.11186240324643,32.36302200230416,211.6705847416892
7.4380753138075315,-0.6812872936457535,0.23250142955577333,0.030003401707701764,40636131779091.836,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.5874080238411254,8.443923745690094,1068500.3398504027,103.4072293468378,2.027386091340193,42.193290154683616,32.43817746144309,211.9268950780733
7.457949790794979,-0.6812872936457535,0.23250142955577333,0.030415162952201504,41193814683051.33,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.595051423217365,8.463530159759975,1070981.3499504298,103.538604530924,2.0320935913583686,42.2747310418793,32.5134974617339,212.18346513784178
7.477824267782427,-0.6812872936457535,0.23250142955577333,0.03082692419670126,41751497587010.84,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.602702671619856,8.483179478960729,1073467.7892973686,103.67011162587264,2.0368113928984686,42.35618505802704,32.5889822863755,212.44029495557137
7.497698744769875,-0.6812872936457535,0.23250142955577333,0.031238685441201,42309180490970.33,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.610361770448603,8.502871777009569,1075959.6672194495,103.8017506927607,2.04153951366,42.43765219729212,32.66463221856,212.6973845646801
7.517573221757322,-0.6812872936457535,0.23250142955577333,0.031650446685700745,42866863394929.83,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.618028721068064,8.522607127620791,1078456.9930445345,103.93352179177816,2.0462779713417523,42.519132454803476,32.740447541468036,212.9547339974192
7.53744769874477,-0.6812872936457535,0.23250142955577333,0.03206220793020048,43424546298889.32,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.625703524807023,8.542385604504966,1080959.7761000127,104.0654249822261,2.0510267836416447,42.6006258266479,32.816428538266315,213.21234328487046
7.557322175732217,-0.6812872936457535,0.23250142955577333,0.032473969174700225,43982229202848.81,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.633386182958354,8.562207281367819,1083468.0257126617,104.19746032251359,2.0557859682564135,42.68213230986146,32.892575492102615,213.47021245693654
7.577196652719666,-0.6812872936457535,0.23250142955577333,0.03288573041919998,44539912106808.33,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.641076696778931,8.582072231909523,1085981.751208555,104.32962787015707,2.0605555428814775,42.763651902424165,32.96888868610364,213.72834154233945
7.597071129707113,-0.6812872936457535,0.23250142955577333,0.033297491663699726,45097595010767.83,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.648775067489371,8.601980529823516,1088500.9619129156,104.4619276817765,2.0653355252106262,42.84518460325144,33.04536840337002,213.9867305686113
7.616945606694561,-0.6812872936457535,0.23250142955577333,0.03370925290819946,45655277914727.31,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.656481296273879,8.621932248795611,1091025.6671499992,104.59435981309342,2.0701259329358273,42.92673041218776,33.122014926973236,214.24537956209036
7.636820083682009,-0.6812872936457535,0.23250142955577333,0.03412101415269922,46212960818686.82,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.664195384280148,8.64192746250321,1093555.8762430004,104.72692431893029,2.074926783747021,43.00828932999992,33.19882853995234,214.50428854791656
7.656694560669456,-0.6812872936457535,0.23250142955577333,0.03453277539719894,46770643722646.3,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.671917332619011,8.661966244613902,1096091.5985138693,104.85962125320495,2.0797380953317997,43.08986135836858,33.275809525308794,214.76345755002131
7.676569037656904,-0.6812872936457535,0.23250142955577333,0.0349445366416987,47328326626605.81,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.679647142364501,8.682048668785093,1098632.843283268,104.99245066893272,2.084559885375302,43.17144649988325,33.35295816600483,215.02288659112875
7.6964435146443515,-0.6812872936457535,0.23250142955577333,0.03535629788619844,47886009530565.31,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.687384814553364,8.70217480866222,1101179.6198703442,105.1254126182186,2.0893921715597985,43.25304475803223,33.430274744956776,215.28257569274007
7.716317991631799,-0.6812872936457535,0.23250142955577333,0.03576805913069818,48443692434524.79,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.695130350185226,8.722344737878649,1103731.9375927201,105.25850715226112,2.094234971564661,43.33465613719887,33.507759545034574,215.5425248751391
7.736192468619247,-0.6812872936457535,0.23250142955577333,0.036179820375197944,49001375338484.31,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.702883750222114,8.74255853005391,1106289.8057662642,105.39173432134466,2.099088303065946,43.41628064265153,33.58541284905514,215.80273415737716
7.756066945606695,-0.6812872936457535,0.23250142955577333,0.03659158161969768,49559058242443.805,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.710645015588483,8.762816258793237,1108853.2337050368,105.52509417484107,2.1039521837362583,43.49791828053803,33.66323493978013,216.06320355727266
7.775941422594142,-0.6812872936457535,0.23250142955577333,0.037003342864197424,50116741146403.3,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.718414147170865,8.783117997686078,1111422.2307211016,105.65858676120406,2.108826631244427,43.579569057877315,33.74122609991083,216.32393309140082
7.795815899581591,-0.6812872936457535,0.23250142955577333,0.03741510410869718,50674424050362.81,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.72619114581785,8.803463820305542,1113996.8061244532,105.79221212796996,2.113711663255364,43.661232982553734,33.81938661208582,216.5849227750935
7.815690376569037,-0.6812872936457535,0.23250142955577333,0.0378268653531969,51232106954322.28,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.733976012339776,8.823853800206996,1116576.9692228432,105.92597032175293,2.1186072974296977,43.74291006330795,33.89771675887516,216.84617262242662
7.835564853556486,-0.6812872936457535,0.23250142955577333,0.03823862659769666,51789789858281.8,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.741768747508635,8.844288010927308,1119162.72932168,106.0598613882445,2.123513551423647,43.82460030973167,33.976216822778355,217.10768264622115
7.855439330543933,-0.6812872936457535,0.23250142955577333,0.0386503878421964,52347472762241.28,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.749569352057844,8.864766525983656,1121754.0957238823,106.19388537221018,2.128430442888675,43.9063037322588,34.0548870862188,217.36945285803162
7.875313807531381,-0.6812872936457535,0.23250142955577333,0.03906214908669614,52905155666200.78,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.757377826682054,8.885289418872471,1124351.0777297427,106.32804231748698,2.133357989471279,43.988020342158876,34.13372783154046,217.63148326814235
7.895188284518829,-0.6812872936457535,0.23250142955577333,0.0394739103311959,53462838570160.3,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.765194172036949,8.905856763068353,1126953.6846367908,106.46233226698104,2.13829620881271,44.06975015152926,34.21273934100336,217.89377388556028
7.9150627615062765,-0.6812872936457535,0.23250142955577333,0.03988567157569564,54020521474119.8,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.773018388739176,8.926468632023301,1129561.925739697,106.59675526266706,2.143245118548794,44.15149317328915,34.29192189678071,218.15632471801283
7.934937238493724,-0.6812872936457535,0.23250142955577333,0.04029743282019538,54578204378079.27,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.780850477366024,8.947125099165296,1132175.8103300917,106.73131134558353,2.1482047363095864,44.23324942117072,34.37127578095338,218.41913577193665
7.954811715481172,-0.6812872936457535,0.23250142955577333,0.040709194064695135,55135887282038.79,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.7886904384552675,8.967826237897297,1134795.3476964408,106.86600055583102,2.153175079719141,44.315018909712336,34.45080127550626,218.68220705247384
7.974686192468619,-0.6812872936457535,0.23250142955577333,0.04112095530919486,55693570185998.26,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.796538272505015,8.988572121596283,1137420.54712392,107.00082293257044,2.1581561663952655,44.39680165425131,34.53049866232425,218.94553856346604
7.994560669456067,-0.6812872936457535,0.23250142955577333,0.041532716553694615,56251253089957.77,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.804393979973616,9.009362823612372,1140051.417894308,107.13577851402204,2.1631480139493293,44.47859767091784,34.61036822318927,219.20913030745206
8.014435146443514,-0.6812872936457535,0.23250142955577333,0.04194447779819434,56808935993917.25,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.81225756127918,9.030198417267,1142687.9692857524,107.27086733745836,2.168150639985807,44.56040697662436,34.69041023977291,219.47298228565165
8.034309623430962,-0.6812872936457535,0.23250142955577333,0.042356239042694095,57366618897876.766,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.820129016799719,9.05107897585265,1145330.2105727398,107.40608943920707,2.1731640621022206,44.642229589061536,34.77062499363553,219.73709449797002
8.05418410041841,-0.6812872936457535,0.23250142955577333,0.04276800028719386,57924301801836.29,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.828008346872747,9.072004572631236,1147978.1510258855,107.54144485464532,2.1781882978887617,44.72406552668906,34.85101276622019,220.00146694298635
8.074058577405857,-0.6812872936457535,0.23250142955577333,0.04317976153169358,58481984705795.75,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.835895551795205,9.09297528083325,1150631.7999118306,107.67693361819916,2.1832233649280637,44.805914808728964,34.93157383884902,220.2660996179487
8.093933054393306,-0.6812872936457535,0.23250142955577333,0.04359152277619334,59039667609755.266,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.843790631823179,9.11399117365642,1153291.1664930691,107.81255576333938,2.188269280794906,44.88777745515765,35.012308492718496,220.53099251876748
8.113807531380754,-0.6812872936457535,0.23250142955577333,0.0440032840206931,59597350513714.78,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.85169358717181,9.135052324264848,1155956.2600278412,107.9483113225811,2.193326063055989,44.96965348669935,35.09321700889583,220.79614564001076
8.1336820083682,-0.6812872936457535,0.23250142955577333,0.04441504526519282,60155033417674.25,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.859604418014957,9.156158805787483,1158627.0897699378,108.0842003274786,2.1983937292695757,45.05154292481707,35.17429966831321,221.06155897489427
8.153556485355649,-0.6812872936457535,0.23250142955577333,0.04482680650969258,60712716321633.766,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.867523124485221,9.177310691317565,1161303.664968631,108.2202228086268,2.203472296985348,45.13344579170758,35.25555675176557,221.3272325152813
8.173430962343097,-0.6812872936457535,0.23250142955577333,0.045238567754192334,61270399225593.28,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.875449706673538,9.198508053910896,1163985.9948684555,108.35637879565485,2.2085617837440066,45.21536211029165,35.336988539904105,221.5931662516705
8.193305439330544,-0.6812872936457535,0.23250142955577333,0.04565032899869206,61828082129552.75,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.88338416462914,9.219750966585094,1166674.0887091157,108.4926683172266,2.213662207077082,45.29729190420816,35.41859531323331,221.85936017319375
8.213179916317992,-0.6812872936457535,0.23250142955577333,0.046062090243191814,62385765033512.26,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.891326498359233,9.2410395023181,1169367.9557252931,108.62909140103586,2.218773584506575,45.37923519780528,35.5003773521052,222.12581426760588
8.233054393305439,-0.6812872936457535,0.23250142955577333,0.046473851487691537,62943447937471.734,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.89927670782893,9.26237373404733,1172067.6051465436,108.76564807380582,2.223895933544764,45.46119201613441,35.58233493671622,222.39252852128266
8.252928870292887,-0.6812872936457535,0.23250142955577333,0.046885612732191294,63501130841431.25,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.907234792960984,9.283753734668341,1174773.0461971224,108.90233836128584,2.2290292716938676,45.54316238494178,35.66446834710188,222.6595029192124
8.272803347280334,-0.6812872936457535,0.23250142955577333,0.047297373976691016,64058813745390.71,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.915200753635653,9.305179577033767,1177484.2880958572,109.03916228824964,2.2341736164458057,45.625146330661735,35.74677786313289,222.92673744499064
8.292677824267782,-0.6812872936457535,0.23250142955577333,0.047709135221190774,64616496649350.23,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.923174589690369,9.326651333951789,1180201.3400559488,109.17611987849062,2.2393289852818246,45.70714388040773,35.82926376450919,223.1942320808103
8.31255230125523,-0.6812872936457535,0.23250142955577333,0.04812089646569054,65174179553309.75,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.931156300919676,9.348169078185299,1182924.2112848673,109.31321115482156,2.24449539567229,45.78915506196603,35.91192633075664,223.46198680745871
8.332426778242677,-0.6812872936457535,0.23250142955577333,0.048532657710190254,65731862457269.21,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.939145887075063,9.369732882450773,1185652.9109842083,109.45043613907274,2.24967286507643,45.87117990378888,35.99476584122288,223.73000160431332
8.352301255230126,-0.6812872936457535,0.23250142955577333,0.04894441895469002,66289545361228.734,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.947143347864577,9.391342819416543,1188387.4483494782,109.58779485208616,2.254861410941913,45.95321843498465,36.07778257507061,223.998276449328
8.372175732217574,-0.6812872936457535,0.23250142955577333,0.049356180199189775,66847228265188.25,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.955148682952855,9.412998961702218,1191127.8325700134,109.7252873137169,2.2600610507047025,46.03527068531281,36.16097681127524,224.26681131903476
8.39205020920502,-0.6812872936457535,0.23250142955577333,0.0497679414436895,67404911169147.72,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.9631618919607625,9.434701381877,1193874.072828775,109.86291354282798,2.265271801788666,46.117336685174706,36.244348828618655,224.5356061885318
8.411924686192469,-0.6812872936457535,0.23250142955577333,0.050179702688189255,67962594073107.234,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.971182974465242,9.456450152458578,1196626.1783022056,110.00067355728821,2.2704936816053074,46.199416465606575,36.32789890568492,224.80466103147856
8.431799163179917,-0.6812872936457535,0.23250142955577333,0.05059146393268901,68520276977066.75,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.979211929999187,9.4782453459121,1199384.1581600984,110.13856737397153,2.2757267075534964,46.28151005827222,36.41162732085594,225.0739758200909
8.451673640167364,-0.6812872936457535,0.23250142955577333,0.051003225177188735,69077959881026.22,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.9872487580511065,9.500087034648558,1202148.0215653928,110.27659500875157,2.2809708970191185,46.3636174954548,36.495534352305896,225.34355052513166
8.471548117154812,-0.6812872936457535,0.23250142955577333,0.05141498642168849,69635642784985.734,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,6.995293458065058,9.521975291023887,1204917.7776740633,110.41475647650178,2.286226267374835,46.44573881005011,36.57962027799736,225.6133851159071
8.49142259414226,-0.6812872936457535,0.23250142955577333,0.05182674766618825,70193325688945.25,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,7.003346029440359,9.543910187337477,1207693.4356349271,110.55305179109122,2.2914928359797293,46.527874035558256,36.66388537567567,225.88347956025845
8.511297071129707,-0.6812872936457535,0.23250142955577333,0.05223850891068797,70751008592904.72,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,7.011406471531446,9.565891795831059,1210475.0045895071,110.69148096538281,2.296770620179037,46.6100232060765,36.74832992286459,226.1538338245562
8.531171548117156,-0.6812872936457535,0.23250142955577333,0.05265027015518773,71308691496864.23,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,7.019474783647584,9.5879201886872,1213262.4936718377,110.8300440112297,2.3020596373037945,46.69218635629102,36.83295419686071,226.42444787369166
8.551046025104602,-0.6812872936457535,0.23250142955577333,0.05306203139968745,71866374400823.7,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,7.027550965052786,9.609995438028337,1216055.9120083463,110.96874093947449,2.3073599046706037,46.7743635214705,36.91775847472966,226.69532167107437
8.57092050209205,-0.6812872936457535,0.23250142955577333,0.05347379264418721,72424057304783.22,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,7.035635014965533,9.632117615915307,1218855.268717663,111.10757175994527,2.312671439581264,46.856554737457415,37.00274303330023,226.9664551786216
8.590794979079497,-0.6812872936457535,0.23250142955577333,0.05388555388868693,72981740208742.67,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,7.0437269325586005,9.65428679434609,1221660.5729104662,111.2465364814538,2.317994259322495,46.93876004066104,37.08790814915992,227.23784835675414
8.610669456066946,-0.6812872936457535,0.23250142955577333,0.0542973151331867,73539423112702.2,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,7.051826716958816,9.676503045254433,1224471.8336893055,111.3856351117919,2.323328381165589,47.02097946804938,37.17325409864942,227.50950116438787
8.630543933054394,-0.6812872936457535,0.23250142955577333,0.054709076377686454,74097106016661.72,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,7.059934367246894,9.69876644050864,1227289.0601484482,111.52486765772987,2.328673822366125,47.10321305714186,37.258781157858,227.7814135589283
8.65041841004184,-0.6812872936457535,0.23250142955577333,0.055120837622186176,74654788920621.19,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,7.068049882457245,9.721077051910267,1230112.2613737176,111.66423412501389,2.334030600163653,47.1854608460017,37.344489602618445,228.053585496264
8.670292887029289,-0.6812872936457535,0.23250142955577333,0.055532598866685934,75212471824580.7,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,7.076173261577727,9.743434951192722,1232941.4464423105,111.80373451836266,2.3393987317813734,47.26772287322834,37.430379708501974,228.3260169307597
8.690167364016737,-0.6812872936457535,0.23250142955577333,0.05594436011118569,75770154728540.22,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,7.084304503549422,9.765840210019844,1235776.6244226224,111.94336884146468,2.3447782344257653,47.34999917794883,37.516451750812244,228.598707815247
8.710041841004184,-0.6812872936457535,0.23250142955577333,0.056356121355685414,76327837632499.69,0.06240213872458232,22.069908854520868,0.0,1.4569108050378152,7.092443607266551,9.78829289998491,1238617.8043741197,112.08313709697745,2.3501691252863752,47.43228979981212,37.602706004582004,228.87165810102346
